country_region,province_state,date,confirmed,deaths,recovered,active
US,New York,2020-11-17,1265,16,0,1249
US,New York,2020-11-17,2404,29,0,2375
US,New York,2020-11-17,512,10,0,502
US,New York,2020-11-17,384,5,0,379
US,New York,2020-11-17,895,55,0,840
US,New York,2020-11-17,779,1,0,778
US,New York,2020-11-17,281,7,0,274
US,New York,2020-11-17,6308,176,0,6132
US,New York,2020-11-17,18410,746,0,17664
US,New York,2020-11-17,234,14,0,220
US,New York,2020-11-17,195,3,0,192
US,New York,2020-11-17,403,28,0,375
US,New York,2020-11-17,635,6,0,629
US,New York,2020-11-17,593,18,0,575
US,New York,2020-11-17,26,1,0,25
US,New York,2020-11-17,508,10,0,498
US,New York,2020-11-17,339,1,0,338
US,New York,2020-11-17,82090,7455,0,74635
US,New York,2020-11-17,253,6,0,247
US,New York,2020-11-17,509,8,0,501
US,New York,2020-11-17,739,17,0,722
US,New York,2020-11-17,10891,309,0,10582
US,New York,2020-11-17,331,11,0,320
US,New York,2020-11-17,54715,2234,0,52481
US,New York,2020-11-17,40587,3212,0,37375
US,New York,2020-11-17,2798,103,0,2695
US,New York,2020-11-17,3667,141,0,3526
US,New York,2020-11-17,8084,222,0,7862
US,New York,2020-11-17,986,37,0,949
US,New York,2020-11-17,15283,514,0,14769
US,New York,2020-11-17,526,56,0,470
US,New York,2020-11-17,1006,5,0,1001
US,New York,2020-11-17,470,8,0,462
US,New York,2020-11-17,0,114,0,-114
US,New York,2020-11-17,2243,64,0,2179
US,New York,2020-11-17,83311,7323,0,75988
US,New York,2020-11-17,1364,50,0,1314
US,New York,2020-11-17,20022,1107,0,18915
US,New York,2020-11-17,20044,690,0,19354
US,New York,2020-11-17,1741,19,0,1722
US,New York,2020-11-17,1920,54,0,1866
US,New York,2020-11-17,155,2,0,153
US,New York,2020-11-17,237,3,0,234
US,New York,2020-11-17,220,5,0,215
US,New York,2020-11-17,603,6,0,597
US,New York,2020-11-17,1448,87,0,1361
US,New York,2020-11-17,54055,2028,0,52027
US,New York,2020-11-17,1993,48,0,1945
US,New York,2020-11-17,973,46,0,927
US,New York,2020-11-17,820,0,0,820
US,New York,2020-11-17,2835,98,0,2737
US,New York,2020-11-17,0,27,0,-27
US,New York,2020-11-17,515,35,0,480
US,New York,2020-11-17,407,14,0,393
US,New York,2020-11-17,808,12,0,796
US,New York,2020-11-17,44975,1490,0,43485
US,New York,2020-11-17,363,5,0,358
US,New York,2020-11-17,217,7,0,210
US,New York,2020-11-18,4730,147,0,4583
US,New York,2020-11-18,692,39,0,653
US,New York,2020-11-18,59548,5023,0,54525
US,New York,2020-11-18,4545,126,0,4419
US,New York,2020-11-18,739,22,0,717
US,New York,2020-11-18,664,6,0,658
US,New York,2020-11-18,1304,16,0,1288
US,New York,2020-11-18,2438,29,0,2409
US,New York,2020-11-18,518,10,0,508
US,New York,2020-11-18,389,5,0,384
US,New York,2020-11-18,906,55,0,851
US,New York,2020-11-18,801,1,0,800
US,New York,2020-11-18,289,7,0,282
US,New York,2020-11-18,6386,176,0,6210
US,New York,2020-11-18,18983,746,0,18237
US,New York,2020-11-18,236,14,0,222
US,New York,2020-11-18,207,3,0,204
US,New York,2020-11-18,408,28,0,380
US,New York,2020-11-18,655,6,0,649
US,New York,2020-11-18,596,18,0,578
US,New York,2020-11-18,31,1,0,30
US,New York,2020-11-18,524,11,0,513
US,New York,2020-11-18,345,1,0,344
US,New York,2020-11-18,82543,7457,0,75086
US,New York,2020-11-18,265,7,0,258
US,New York,2020-11-18,527,8,0,519
US,New York,2020-11-18,753,17,0,736
US,New York,2020-11-18,11148,309,0,10839
US,New York,2020-11-18,349,11,0,338
US,New York,2020-11-18,55112,2236,0,52876
US,New York,2020-11-18,40908,3214,0,37694
US,New York,2020-11-18,2869,103,0,2766
US,New York,2020-11-18,3752,142,0,3610
US,New York,2020-11-18,8301,222,0,8079
US,New York,2020-11-18,1008,37,0,971
US,New York,2020-11-18,15412,514,0,14898
US,New York,2020-11-18,538,56,0,482
US,New York,2020-11-18,1053,5,0,1048
US,New York,2020-11-18,480,8,0,472
US,New York,2020-11-18,0,115,0,-115
US,New York,2020-11-18,2269,64,0,2205
US,New York,2020-11-18,83809,7324,0,76485
US,New York,2020-11-18,1389,50,0,1339
US,New York,2020-11-18,20214,1112,0,19102
US,New York,2020-11-18,20176,690,0,19486
US,New York,2020-11-18,1769,19,0,1750
US,New York,2020-11-18,1950,54,0,1896
US,New York,2020-11-18,160,2,0,158
US,New York,2020-11-18,238,3,0,235
US,New York,2020-11-18,222,5,0,217
US,New York,2020-11-18,610,6,0,604
US,New York,2020-11-18,1467,87,0,1380
US,New York,2020-11-18,54485,2029,0,52456
US,New York,2020-11-18,2008,48,0,1960
US,New York,2020-11-18,984,46,0,938
US,New York,2020-11-18,828,0,0,828
US,New York,2020-11-18,2865,98,0,2767
US,New York,2020-11-18,0,33,0,-33
US,New York,2020-11-18,518,35,0,483
US,New York,2020-11-18,407,14,0,393
US,New York,2020-11-18,824,12,0,812
US,New York,2020-11-18,45335,1493,0,43842
US,New York,2020-11-18,375,5,0,370
US,New York,2020-11-18,218,7,0,211
US,New York,2020-11-19,4822,147,0,4675
US,New York,2020-11-19,709,41,0,668
US,New York,2020-11-19,59856,5022,0,54834
US,New York,2020-11-19,4620,126,0,4494
US,New York,2020-11-19,780,22,0,758
US,New York,2020-11-19,676,6,0,670
US,New York,2020-11-19,1316,16,0,1300
US,New York,2020-11-19,2487,29,0,2458
US,New York,2020-11-19,531,10,0,521
US,New York,2020-11-19,397,5,0,392
US,New York,2020-11-19,918,56,0,862
US,New York,2020-11-19,827,1,0,826
US,New York,2020-11-19,291,7,0,284
US,New York,2020-11-19,6439,177,0,6262
US,New York,2020-11-19,19473,746,0,18727
US,New York,2020-11-19,239,14,0,225
US,New York,2020-11-19,215,3,0,212
US,New York,2020-11-19,415,28,0,387
US,New York,2020-11-19,674,6,0,668
US,New York,2020-11-19,600,18,0,582
US,New York,2020-11-19,35,1,0,34
US,New York,2020-11-19,537,11,0,526
US,New York,2020-11-19,354,1,0,353
US,New York,2020-11-19,83083,7465,0,75618
US,New York,2020-11-19,275,7,0,268
US,New York,2020-11-19,542,8,0,534
US,New York,2020-11-19,766,17,0,749
US,New York,2020-11-19,11444,309,0,11135
US,New York,2020-11-19,362,11,0,351
US,New York,2020-11-19,55486,2238,0,53248
US,New York,2020-11-19,41263,3217,0,38046
US,New York,2020-11-19,2934,103,0,2831
US,New York,2020-11-19,3846,142,0,3704
US,New York,2020-11-19,8494,222,0,8272
US,New York,2020-11-19,1022,37,0,985
US,New York,2020-11-19,15566,514,0,15052
US,New York,2020-11-19,548,56,0,492
US,New York,2020-11-19,1081,5,0,1076
US,New York,2020-11-19,492,8,0,484
US,New York,2020-11-19,0,115,0,-115
US,New York,2020-11-19,2306,64,0,2242
US,New York,2020-11-19,84269,7329,0,76940
US,New York,2020-11-19,1411,50,0,1361
US,New York,2020-11-19,20398,1114,0,19284
US,New York,2020-11-19,20263,690,0,19573
US,New York,2020-11-19,1804,19,0,1785
US,New York,2020-11-19,1983,55,0,1928
US,New York,2020-11-19,162,2,0,160
US,New York,2020-11-19,247,3,0,244
US,New York,2020-11-19,225,5,0,220
US,New York,2020-11-19,627,6,0,621
US,New York,2020-11-19,1488,87,0,1401
US,New York,2020-11-19,54916,2030,0,52886
US,New York,2020-11-19,2031,48,0,1983
US,New York,2020-11-19,996,46,0,950
US,New York,2020-11-19,840,0,0,840
US,New York,2020-11-19,2937,98,0,2839
US,New York,2020-11-19,0,35,0,-35
US,New York,2020-11-19,525,35,0,490
US,New York,2020-11-19,411,14,0,397
US,New York,2020-11-19,854,12,0,842
US,New York,2020-11-19,45672,1494,0,44178
US,New York,2020-11-19,382,5,0,377
US,New York,2020-11-19,220,7,0,213
US,New York,2020-11-20,4906,147,0,4759
US,New York,2020-11-20,758,43,0,715
US,New York,2020-11-20,60233,5029,0,55204
US,New York,2020-11-20,4688,128,0,4560
US,New York,2020-11-20,809,22,0,787
US,New York,2020-11-20,681,6,0,675
US,New York,2020-11-20,1351,16,0,1335
US,New York,2020-11-20,2518,29,0,2489
US,New York,2020-11-20,542,10,0,532
US,New York,2020-11-20,406,5,0,401
US,New York,2020-11-20,934,56,0,878
US,New York,2020-11-20,839,1,0,838
US,New York,2020-11-20,297,7,0,290
US,New York,2020-11-20,6493,179,0,6314
US,New York,2020-11-20,20103,746,0,19357
US,New York,2020-11-20,240,14,0,226
US,New York,2020-11-20,220,3,0,217
US,New York,2020-11-20,416,28,0,388
US,New York,2020-11-20,695,7,0,688
US,New York,2020-11-20,604,18,0,586
US,New York,2020-11-20,35,1,0,34
US,New York,2020-11-20,552,11,0,541
US,New York,2020-11-20,376,2,0,374
US,New York,2020-11-20,83608,7472,0,76136
US,New York,2020-11-20,284,8,0,276
US,New York,2020-11-20,549,8,0,541
US,New York,2020-11-20,776,17,0,759
US,New York,2020-11-20,11733,309,0,11424
US,New York,2020-11-20,364,11,0,353
US,New York,2020-11-20,55875,2238,0,53637
US,New York,2020-11-20,41620,3218,0,38402
US,New York,2020-11-20,3023,103,0,2920
US,New York,2020-11-20,3896,143,0,3753
US,New York,2020-11-20,8735,222,0,8513
US,New York,2020-11-20,1039,37,0,1002
US,New York,2020-11-20,15677,514,0,15163
US,New York,2020-11-20,550,56,0,494
US,New York,2020-11-20,1101,5,0,1096
US,New York,2020-11-20,497,8,0,489
US,New York,2020-11-20,0,117,0,-117
US,New York,2020-11-20,2308,64,0,2244
US,New York,2020-11-20,84843,7335,0,77508
US,New York,2020-11-20,1449,50,0,1399
US,New York,2020-11-20,20586,1116,0,19470
US,New York,2020-11-20,20351,690,0,19661
US,New York,2020-11-20,1842,19,0,1823
US,New York,2020-11-20,1997,55,0,1942
US,New York,2020-11-20,162,2,0,160
US,New York,2020-11-20,248,3,0,245
US,New York,2020-11-20,232,5,0,227
US,New York,2020-11-20,649,6,0,643
US,New York,2020-11-20,1502,87,0,1415
US,New York,2020-11-20,55329,2032,0,53297
US,New York,2020-11-20,2044,48,0,1996
US,New York,2020-11-20,998,46,0,952
US,New York,2020-11-20,848,0,0,848
US,New York,2020-11-20,2969,98,0,2871
US,New York,2020-11-20,0,31,0,-31
US,New York,2020-11-20,530,35,0,495
US,New York,2020-11-20,414,14,0,400
US,New York,2020-11-20,858,12,0,846
US,New York,2020-11-20,46064,1498,0,44566
US,New York,2020-11-20,384,5,0,379
US,New York,2020-11-20,220,7,0,213
US,New York,2020-11-21,5013,148,0,4865
US,New York,2020-11-21,807,44,0,763
US,New York,2020-11-21,60635,5031,0,55604
US,New York,2020-11-21,4792,129,0,4663
US,New York,2020-11-21,842,24,0,818
US,New York,2020-11-21,698,6,0,692
US,New York,2020-11-21,1362,16,0,1346
US,New York,2020-11-21,2571,32,0,2539
US,New York,2020-11-21,551,10,0,541
US,New York,2020-11-21,412,5,0,407
US,New York,2020-11-21,952,56,0,896
US,New York,2020-11-21,870,1,0,869
US,New York,2020-11-21,300,9,0,291
US,New York,2020-11-21,6569,180,0,6389
US,New York,2020-11-21,20554,762,0,19792
US,New York,2020-11-21,246,14,0,232
US,New York,2020-11-21,229,4,0,225
US,New York,2020-11-21,429,28,0,401
US,New York,2020-11-21,735,7,0,728
US,New York,2020-11-21,622,18,0,604
US,New York,2020-11-21,36,1,0,35
US,New York,2020-11-21,564,11,0,553
US,New York,2020-11-21,407,2,0,405
US,New York,2020-11-21,84130,7478,0,76652
US,New York,2020-11-21,300,8,0,292
US,New York,2020-11-21,577,8,0,569
US,New York,2020-11-21,795,18,0,777
US,New York,2020-11-21,12092,313,0,11779
US,New York,2020-11-21,376,12,0,364
US,New York,2020-11-21,56269,2239,0,54030
US,New York,2020-11-21,41996,3218,0,38778
US,New York,2020-11-21,3088,103,0,2985
US,New York,2020-11-21,4038,144,0,3894
US,New York,2020-11-21,8947,222,0,8725
US,New York,2020-11-21,1072,37,0,1035
US,New York,2020-11-21,15799,517,0,15282
US,New York,2020-11-21,554,56,0,498
US,New York,2020-11-21,1164,6,0,1158
US,New York,2020-11-21,505,8,0,497
US,New York,2020-11-21,0,117,0,-117
US,New York,2020-11-21,2356,64,0,2292
US,New York,2020-11-21,85284,7337,0,77947
US,New York,2020-11-21,1494,50,0,1444
US,New York,2020-11-21,20790,1118,0,19672
US,New York,2020-11-21,20511,692,0,19819
US,New York,2020-11-21,1875,19,0,1856
US,New York,2020-11-21,2062,55,0,2007
US,New York,2020-11-21,166,2,0,164
US,New York,2020-11-21,253,3,0,250
US,New York,2020-11-21,240,5,0,235
US,New York,2020-11-21,658,6,0,652
US,New York,2020-11-21,1525,87,0,1438
US,New York,2020-11-21,55807,2032,0,53775
US,New York,2020-11-21,2065,48,0,2017
US,New York,2020-11-21,1013,46,0,967
US,New York,2020-11-21,876,0,0,876
US,New York,2020-11-21,3004,98,0,2906
US,New York,2020-11-21,0,20,0,-20
US,New York,2020-11-21,537,35,0,502
US,New York,2020-11-21,418,14,0,404
US,New York,2020-11-21,901,12,0,889
US,New York,2020-11-21,46469,1499,0,44970
US,New York,2020-11-21,397,5,0,392
US,New York,2020-11-21,224,7,0,217
US,New York,2020-11-22,5108,148,0,4960
US,New York,2020-11-22,846,48,0,798
US,New York,2020-11-22,60979,5033,0,55946
US,New York,2020-11-22,4859,133,0,4726
US,New York,2020-11-22,877,24,0,853
US,New York,2020-11-22,704,7,0,697
US,New York,2020-11-22,1392,16,0,1376
US,New York,2020-11-22,2647,32,0,2615
US,New York,2020-11-22,563,10,0,553
US,New York,2020-11-22,418,5,0,413
US,New York,2020-11-22,962,56,0,906
US,New York,2020-11-22,884,1,0,883
US,New York,2020-11-22,309,9,0,300
US,New York,2020-11-22,6634,183,0,6451
US,New York,2020-11-22,21075,762,0,20313
US,New York,2020-11-22,248,14,0,234
US,New York,2020-11-22,231,5,0,226
US,New York,2020-11-22,432,28,0,404
US,New York,2020-11-22,758,7,0,751
US,New York,2020-11-22,626,18,0,608
US,New York,2020-11-22,37,1,0,36
US,New York,2020-11-22,575,11,0,564
US,New York,2020-11-22,418,2,0,416
US,New York,2020-11-22,84609,7481,0,77128
US,New York,2020-11-22,300,8,0,292
US,New York,2020-11-22,583,8,0,575
US,New York,2020-11-22,797,18,0,779
US,New York,2020-11-22,12406,313,0,12093
US,New York,2020-11-22,378,12,0,366
US,New York,2020-11-22,56706,2240,0,54466
US,New York,2020-11-22,42354,3219,0,39135
US,New York,2020-11-22,3152,103,0,3049
US,New York,2020-11-22,4081,146,0,3935
US,New York,2020-11-22,9160,222,0,8938
US,New York,2020-11-22,1087,37,0,1050
US,New York,2020-11-22,15872,517,0,15355
US,New York,2020-11-22,561,56,0,505
US,New York,2020-11-22,1187,6,0,1181
US,New York,2020-11-22,508,8,0,500
US,New York,2020-11-22,0,118,0,-118
US,New York,2020-11-22,2362,64,0,2298
US,New York,2020-11-22,85777,7338,0,78439
US,New York,2020-11-22,1515,50,0,1465
US,New York,2020-11-22,21046,1118,0,19928
US,New York,2020-11-22,20602,692,0,19910
US,New York,2020-11-22,1904,19,0,1885
US,New York,2020-11-22,2073,55,0,2018
US,New York,2020-11-22,169,2,0,167
US,New York,2020-11-22,262,3,0,259
US,New York,2020-11-22,243,5,0,238
US,New York,2020-11-22,667,6,0,661
US,New York,2020-11-22,1557,87,0,1470
US,New York,2020-11-22,56339,2032,0,54307
US,New York,2020-11-22,2078,48,0,2030
US,New York,2020-11-22,1024,47,0,977
US,New York,2020-11-22,904,0,0,904
US,New York,2020-11-22,3023,98,0,2925
US,New York,2020-11-22,0,17,0,-17
US,New York,2020-11-22,542,35,0,507
US,New York,2020-11-22,422,14,0,408
US,New York,2020-11-22,912,12,0,900
US,New York,2020-11-22,46841,1500,0,45341
US,New York,2020-11-22,401,5,0,396
US,New York,2020-11-22,228,7,0,221
US,New York,2020-11-23,5148,148,0,5000
US,New York,2020-11-23,856,49,0,807
US,New York,2020-11-23,61316,5035,0,56281
US,New York,2020-11-23,4927,133,0,4794
US,New York,2020-11-23,901,24,0,877
US,New York,2020-11-23,735,7,0,728
US,New York,2020-11-23,1403,16,0,1387
US,New York,2020-11-23,2702,32,0,2670
US,New York,2020-11-23,578,10,0,568
US,New York,2020-11-23,428,5,0,423
US,New York,2020-11-23,965,56,0,909
US,New York,2020-11-23,907,1,0,906
US,New York,2020-11-23,314,9,0,305
US,New York,2020-11-23,6728,183,0,6545
US,New York,2020-11-23,21572,762,0,20810
US,New York,2020-11-23,250,14,0,236
US,New York,2020-11-23,239,5,0,234
US,New York,2020-11-23,454,28,0,426
US,New York,2020-11-23,800,8,0,792
US,New York,2020-11-23,633,18,0,615
US,New York,2020-11-23,39,1,0,38
US,New York,2020-11-23,582,11,0,571
US,New York,2020-11-23,435,2,0,433
US,New York,2020-11-23,85108,7485,0,77623
US,New York,2020-11-23,306,9,0,297
US,New York,2020-11-23,617,8,0,609
US,New York,2020-11-23,821,18,0,803
US,New York,2020-11-23,12771,313,0,12458
US,New York,2020-11-23,396,12,0,384
US,New York,2020-11-23,57127,2241,0,54886
US,New York,2020-11-23,42664,3221,0,39443
US,New York,2020-11-23,3213,103,0,3110
US,New York,2020-11-23,4210,146,0,4064
US,New York,2020-11-23,9362,222,0,9140
US,New York,2020-11-23,1129,37,0,1092
US,New York,2020-11-23,15987,517,0,15470
US,New York,2020-11-23,576,56,0,520
US,New York,2020-11-23,1273,6,0,1267
US,New York,2020-11-23,529,8,0,521
US,New York,2020-11-23,0,118,0,-118
US,New York,2020-11-23,2472,64,0,2408
US,New York,2020-11-23,86246,7341,0,78905
US,New York,2020-11-23,1528,50,0,1478
US,New York,2020-11-23,21213,1118,0,20095
US,New York,2020-11-23,20708,692,0,20016
US,New York,2020-11-23,1969,19,0,1950
US,New York,2020-11-23,2136,55,0,2081
US,New York,2020-11-23,176,2,0,174
US,New York,2020-11-23,271,3,0,268
US,New York,2020-11-23,253,5,0,248
US,New York,2020-11-23,678,6,0,672
US,New York,2020-11-23,1599,87,0,1512
US,New York,2020-11-23,56865,2035,0,54830
US,New York,2020-11-23,2093,48,0,2045
US,New York,2020-11-23,1043,48,0,995
US,New York,2020-11-23,936,0,0,936
US,New York,2020-11-23,3073,98,0,2975
US,New York,2020-11-23,0,18,0,-18
US,New York,2020-11-23,543,35,0,508
US,New York,2020-11-23,430,14,0,416
US,New York,2020-11-23,967,12,0,955
US,New York,2020-11-23,47262,1500,0,45762
US,New York,2020-11-23,419,5,0,414
US,New York,2020-11-23,239,7,0,232
US,New York,2020-11-24,5233,148,0,5085
US,New York,2020-11-24,869,52,0,817
US,New York,2020-11-24,61617,5030,0,56587
US,New York,2020-11-24,4983,135,0,4848
US,New York,2020-11-24,919,24,0,895
US,New York,2020-11-24,762,7,0,755
US,New York,2020-11-24,1414,16,0,1398
US,New York,2020-11-24,2724,32,0,2692
US,New York,2020-11-24,583,10,0,573
US,New York,2020-11-24,430,5,0,425
US,New York,2020-11-24,970,56,0,914
US,New York,2020-11-24,913,1,0,912
US,New York,2020-11-24,319,9,0,310
US,New York,2020-11-24,6811,185,0,6626
US,New York,2020-11-24,21873,762,0,21111
US,New York,2020-11-24,252,14,0,238
US,New York,2020-11-24,243,6,0,237
US,New York,2020-11-24,461,28,0,433
US,New York,2020-11-24,819,8,0,811
US,New York,2020-11-24,646,18,0,628
US,New York,2020-11-24,40,1,0,39
US,New York,2020-11-24,603,12,0,591
US,New York,2020-11-24,457,3,0,454
US,New York,2020-11-24,85561,7489,0,78072
US,New York,2020-11-24,315,9,0,306
US,New York,2020-11-24,624,8,0,616
US,New York,2020-11-24,836,18,0,818
US,New York,2020-11-24,13054,313,0,12741
US,New York,2020-11-24,413,12,0,401
US,New York,2020-11-24,57489,2244,0,55245
US,New York,2020-11-24,42981,3222,0,39759
US,New York,2020-11-24,3261,103,0,3158
US,New York,2020-11-24,4292,146,0,4146
US,New York,2020-11-24,9470,222,0,9248
US,New York,2020-11-24,1135,37,0,1098
US,New York,2020-11-24,16093,517,0,15576
US,New York,2020-11-24,581,56,0,525
US,New York,2020-11-24,1302,6,0,1296
US,New York,2020-11-24,552,8,0,544
US,New York,2020-11-24,0,120,0,-120
US,New York,2020-11-24,2529,64,0,2465
US,New York,2020-11-24,86684,7343,0,79341
US,New York,2020-11-24,1554,50,0,1504
US,New York,2020-11-24,21432,1119,0,20313
US,New York,2020-11-24,20824,692,0,20132
US,New York,2020-11-24,2006,19,0,1987
US,New York,2020-11-24,2189,55,0,2134
US,New York,2020-11-24,176,2,0,174
US,New York,2020-11-24,274,3,0,271
US,New York,2020-11-24,260,5,0,255
US,New York,2020-11-24,705,9,0,696
US,New York,2020-11-24,1610,87,0,1523
US,New York,2020-11-24,57366,2036,0,55330
US,New York,2020-11-24,2108,48,0,2060
US,New York,2020-11-24,1055,48,0,1007
US,New York,2020-11-24,953,0,0,953
US,New York,2020-11-24,3109,98,0,3011
US,New York,2020-11-24,0,17,0,-17
US,New York,2020-11-24,547,35,0,512
US,New York,2020-11-24,433,14,0,419
US,New York,2020-11-24,983,12,0,971
US,New York,2020-11-24,47632,1502,0,46130
US,New York,2020-11-24,430,5,0,425
US,New York,2020-11-24,242,7,0,235
US,New York,2020-11-25,5324,148,0,5176
US,New York,2020-11-25,907,52,0,855
US,New York,2020-11-25,61964,5030,0,56934
US,New York,2020-11-25,5054,136,0,4918
US,New York,2020-11-25,956,24,0,932
US,New York,2020-11-25,783,7,0,776
US,New York,2020-11-25,1449,16,0,1433
US,New York,2020-11-25,2769,33,0,2736
US,New York,2020-11-25,602,10,0,592
US,New York,2020-11-25,434,5,0,429
US,New York,2020-11-25,979,56,0,923
US,New York,2020-11-25,951,2,0,949
US,New York,2020-11-25,326,9,0,317
US,New York,2020-11-25,6867,185,0,6682
US,New York,2020-11-25,22558,764,0,21794
US,New York,2020-11-25,263,14,0,249
US,New York,2020-11-25,245,6,0,239
US,New York,2020-11-25,472,28,0,444
US,New York,2020-11-25,845,8,0,837
US,New York,2020-11-25,655,18,0,637
US,New York,2020-11-25,41,1,0,40
US,New York,2020-11-25,616,12,0,604
US,New York,2020-11-25,471,3,0,468
US,New York,2020-11-25,86052,7493,0,78559
US,New York,2020-11-25,326,9,0,317
US,New York,2020-11-25,642,8,0,634
US,New York,2020-11-25,861,18,0,843
US,New York,2020-11-25,13417,313,0,13104
US,New York,2020-11-25,442,15,0,427
US,New York,2020-11-25,57985,2244,0,55741
US,New York,2020-11-25,43283,3222,0,40061
US,New York,2020-11-25,3366,104,0,3262
US,New York,2020-11-25,4410,146,0,4264
US,New York,2020-11-25,9785,222,0,9563
US,New York,2020-11-25,1164,37,0,1127
US,New York,2020-11-25,16228,517,0,15711
US,New York,2020-11-25,585,56,0,529
US,New York,2020-11-25,1359,6,0,1353
US,New York,2020-11-25,573,8,0,565
US,New York,2020-11-25,0,120,0,-120
US,New York,2020-11-25,2563,64,0,2499
US,New York,2020-11-25,87195,7347,0,79848
US,New York,2020-11-25,1587,50,0,1537
US,New York,2020-11-25,21697,1121,0,20576
US,New York,2020-11-25,20942,692,0,20250
US,New York,2020-11-25,2045,19,0,2026
US,New York,2020-11-25,2227,55,0,2172
US,New York,2020-11-25,179,2,0,177
US,New York,2020-11-25,285,3,0,282
US,New York,2020-11-25,267,5,0,262
US,New York,2020-11-25,723,9,0,714
US,New York,2020-11-25,1644,87,0,1557
US,New York,2020-11-25,57909,2039,0,55870
US,New York,2020-11-25,2123,48,0,2075
US,New York,2020-11-25,1066,48,0,1018
US,New York,2020-11-25,971,0,0,971
US,New York,2020-11-25,3141,98,0,3043
US,New York,2020-11-25,0,17,0,-17
US,New York,2020-11-25,560,35,0,525
US,New York,2020-11-25,435,14,0,421
US,New York,2020-11-25,1012,12,0,1000
US,New York,2020-11-25,47964,1506,0,46458
US,New York,2020-11-25,480,5,0,475
US,New York,2020-11-25,242,7,0,235
US,New York,2020-11-26,5426,148,0,5278
US,New York,2020-11-26,930,52,0,878
US,New York,2020-11-26,62378,5027,0,57351
US,New York,2020-11-26,5143,138,0,5005
US,New York,2020-11-26,997,26,0,971
US,New York,2020-11-26,794,8,0,786
US,New York,2020-11-26,1480,16,0,1464
US,New York,2020-11-26,2872,34,0,2838
US,New York,2020-11-26,605,10,0,595
US,New York,2020-11-26,443,5,0,438
US,New York,2020-11-26,988,56,0,932
US,New York,2020-11-26,957,2,0,955
US,New York,2020-11-26,336,9,0,327
US,New York,2020-11-26,6930,186,0,6744
US,New York,2020-11-26,23071,779,0,22292
US,New York,2020-11-26,275,14,0,261
US,New York,2020-11-26,255,7,0,248
US,New York,2020-11-26,478,28,0,450
US,New York,2020-11-26,890,9,0,881
US,New York,2020-11-26,661,18,0,643
US,New York,2020-11-26,42,1,0,41
US,New York,2020-11-26,631,12,0,619
US,New York,2020-11-26,487,3,0,484
US,New York,2020-11-26,86628,7495,0,79133
US,New York,2020-11-26,337,9,0,328
US,New York,2020-11-26,655,9,0,646
US,New York,2020-11-26,878,18,0,860
US,New York,2020-11-26,13817,313,0,13504
US,New York,2020-11-26,460,16,0,444
US,New York,2020-11-26,58567,2248,0,56319
US,New York,2020-11-26,43747,3224,0,40523
US,New York,2020-11-26,3445,105,0,3340
US,New York,2020-11-26,4515,147,0,4368
US,New York,2020-11-26,10024,222,0,9802
US,New York,2020-11-26,1202,37,0,1165
US,New York,2020-11-26,16405,517,0,15888
US,New York,2020-11-26,598,56,0,542
US,New York,2020-11-26,1405,6,0,1399
US,New York,2020-11-26,587,8,0,579
US,New York,2020-11-26,0,120,0,-120
US,New York,2020-11-26,2615,64,0,2551
US,New York,2020-11-26,87818,7349,0,80469
US,New York,2020-11-26,1625,51,0,1574
US,New York,2020-11-26,21951,1122,0,20829
US,New York,2020-11-26,21111,692,0,20419
US,New York,2020-11-26,2089,19,0,2070
US,New York,2020-11-26,2283,56,0,2227
US,New York,2020-11-26,183,2,0,181
US,New York,2020-11-26,289,3,0,286
US,New York,2020-11-26,269,5,0,264
US,New York,2020-11-26,743,9,0,734
US,New York,2020-11-26,1678,87,0,1591
US,New York,2020-11-26,58562,2045,0,56517
US,New York,2020-11-26,2137,48,0,2089
US,New York,2020-11-26,1080,48,0,1032
US,New York,2020-11-26,1000,0,0,1000
US,New York,2020-11-26,3180,98,0,3082
US,New York,2020-11-26,0,24,0,-24
US,New York,2020-11-26,569,35,0,534
US,New York,2020-11-26,439,14,0,425
US,New York,2020-11-26,1052,12,0,1040
US,New York,2020-11-26,48441,1510,0,46931
US,New York,2020-11-26,499,5,0,494
US,New York,2020-11-26,247,7,0,240
US,New York,2020-11-27,5555,148,0,5407
US,New York,2020-11-27,983,52,0,931
US,New York,2020-11-27,62770,5028,0,57742
US,New York,2020-11-27,5201,140,0,5061
US,New York,2020-11-27,1058,26,0,1032
US,New York,2020-11-27,822,8,0,814
US,New York,2020-11-27,1516,16,0,1500
US,New York,2020-11-27,2955,35,0,2920
US,New York,2020-11-27,623,10,0,613
US,New York,2020-11-27,448,5,0,443
US,New York,2020-11-27,1005,56,0,949
US,New York,2020-11-27,979,2,0,977
US,New York,2020-11-27,342,9,0,333
US,New York,2020-11-27,7021,186,0,6835
US,New York,2020-11-27,23933,785,0,23148
US,New York,2020-11-27,278,14,0,264
US,New York,2020-11-27,259,7,0,252
US,New York,2020-11-27,484,28,0,456
US,New York,2020-11-27,932,9,0,923
US,New York,2020-11-27,675,18,0,657
US,New York,2020-11-27,42,1,0,41
US,New York,2020-11-27,645,12,0,633
US,New York,2020-11-27,500,3,0,497
US,New York,2020-11-27,87387,7498,0,79889
US,New York,2020-11-27,345,9,0,336
US,New York,2020-11-27,671,9,0,662
US,New York,2020-11-27,898,18,0,880
US,New York,2020-11-27,14338,313,0,14025
US,New York,2020-11-27,466,16,0,450
